,t,x,v_boat,alpha,omega,R,d,h,N_paddles,rho,C_paddle,C_front,m,A_front,v_water,dt,f_paddles,f_body_drag,a
397,3.9699999999999593,0.08853743480882043,0.035682752670528776,3.9699999999999593,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.016096052806553945,-0.006482375702343543,0.004806838552105201
398,3.979999999999959,0.08889474301938093,0.03573082105604983,3.979999999999959,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.016024225365496764,-0.006499852336742712,0.004762186514377026
399,3.989999999999959,0.08925252744859286,0.035778442921193594,3.989999999999959,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.015941723756622884,-0.006517189826098681,0.004712266965262101
400,3.9999999999999587,0.08961078310450132,0.035825565590846216,3.9999999999999587,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01584840222579969,-0.006534368305591857,0.0046570169601039164
401,4.009999999999959,0.08996950446210579,0.03587213576044725,4.009999999999959,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01574408112105601,-0.006551367586496494,0.004596356767279757
402,4.019999999999959,0.09032868545538698,0.035918099328120054,4.019999999999959,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01562854553830969,-0.006568167096131416,0.004530189221089137
403,4.0299999999999585,0.09068831946759029,0.03596340122033095,4.0299999999999585,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.015501543724436592,-0.006584745815322343,0.004458398954557125
404,4.039999999999958,0.09104839931968906,0.03600798520987652,4.039999999999958,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.015362785217386423,-0.006601082212952812,0.004380851502216806
405,4.049999999999958,0.09140891725693805,0.03605179372489869,4.049999999999958,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.015211938699289461,-0.006617154177146932,0.004297392261071264
406,4.059999999999958,0.09176986493341314,0.0360947676475094,4.059999999999958,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.015048629534289667,-0.006632938942587082,0.004207845295851293
407,4.069999999999958,0.09213123339441782,0.03613684610046791,4.069999999999958,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01487243695809079,-0.006648413013422608,0.0041120119723340905
408,4.079999999999957,0.09249301305661974,0.03617796622019125,4.079999999999957,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.014682890880801816,-0.006663552081170571,0.004009669399815622
409,4.089999999999957,0.09285519368576163,0.03621806291418941,4.089999999999957,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.014479468258485359,-0.006678330936945708,0.0039005686607698252
410,4.099999999999957,0.0932177643717696,0.0362570686007971,4.099999999999957,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.014261588981691813,-0.006692723377282842,0.0037844328022044855
411,4.109999999999957,0.09358071350105779,0.036294912928819145,4.109999999999957,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.014028611221015298,-0.006706702102729337,0.0036609545591429803
412,4.119999999999957,0.09394402872580189,0.03633152247441058,4.119999999999957,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.013779826160113895,-0.0067202386082863535,0.0035297937759137706
413,4.129999999999956,0.09430769692992359,0.036366820412169716,4.129999999999956,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.0135144520354267,-0.006733303064663295,0.003390574485381702
414,4.139999999999956,0.09467170419149383,0.036400726157023534,4.139999999999956,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.013231627388673211,-0.0067458641891776205,0.0032428815997477952
415,4.149999999999956,0.09503603574122405,0.03643315497302101,4.149999999999956,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012930403422744978,-0.00675788910497903,0.003086257158882974
416,4.159999999999956,0.09540067591667015,0.036464017544609845,4.159999999999956,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01260973533332228,-0.0067693431870994485,0.0029201960731114157
417,4.1699999999999555,0.09576560811172356,0.03649321950534096,4.1699999999999555,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012268472466890022,-0.0067801898936238995,0.0027441412866330613
418,4.179999999999955,0.09613081472090564,0.036520660918207284,4.179999999999955,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011905347130079149,-0.006790390580037241,0.002557478275020954
419,4.189999999999955,0.09649627707791521,0.0365462357009575,4.189999999999955,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011567168882547333,-0.006799904294521599,0.002383632294012867
420,4.199999999999955,0.09686197779815418,0.03657007202389762,4.199999999999955,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011568337310348785,-0.006808777305345651,0.002379780002501567
421,4.209999999999955,0.09722791649639341,0.03659386982392264,4.209999999999955,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011568424391194786,-0.006817641747396643,0.0023753913218990713
422,4.2199999999999545,0.09759409273376482,0.03661762373714163,4.2199999999999545,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011567487455103252,-0.006826495592727257,0.002370495931187997
423,4.229999999999954,0.09796050602072935,0.03664132869645351,4.229999999999954,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011565579228309187,-0.006835336918985675,0.002365121154661756
424,4.239999999999954,0.09832715581980936,0.03666497990800013,4.239999999999954,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011562747917231388,-0.006844163901007467,0.0023592920081119606
425,4.249999999999954,0.09869404154809017,0.036688572828081245,4.249999999999954,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011559037283066346,-0.006852974802546371,0.0023530312402599875
426,4.259999999999954,0.099061162579495,0.03671210314048384,4.259999999999954,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011554486707471365,-0.006861767968126729,0.002346359369672318
427,4.269999999999953,0.09942851824683681,0.03673556673418057,4.269999999999953,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01154913124974409,-0.006870541815001266,0.0023392947173714123
428,4.279999999999953,0.09979610784365035,0.03675895968135428,4.279999999999953,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011543001695852644,-0.006879294825198677,0.0023318534353269833
429,4.289999999999953,0.10016393062580743,0.03678227821570755,4.289999999999953,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011536124599619262,-0.006888025537646189,0.0023240495309865368
430,4.299999999999953,0.10053198581291761,0.036805518711017414,4.299999999999953,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011528522316310177,-0.0068967325403527496,0.0023158948879787138
431,4.3099999999999525,0.10090027258951659,0.036828677659897203,4.3099999999999525,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011520213028835586,-0.006905414462639096,0.0023073992830982453
432,4.319999999999952,0.10126879010604387,0.036851751652728186,4.319999999999952,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011511210766715638,-0.006914069967401199,0.0022985703996572194
433,4.329999999999952,0.10163753747961111,0.03687473735672476,4.329999999999952,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011501525417921155,-0.006922697743394018,0.0022894138372635685
434,4.339999999999952,0.10200651379456209,0.036897631495097394,4.339999999999952,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.0114911627336509,-0.006931296497522569,0.0022799331180641653
435,4.349999999999952,0.10237571810282486,0.036920430826278036,4.349999999999952,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011480124326060548,-0.006939864947127529,0.0022701296894665096
436,4.3599999999999515,0.10274514942405659,0.036943132123172705,4.3599999999999515,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011468407658911797,-0.006948401812252537,0.00226000292332963
437,4.369999999999951,0.10311480674558066,0.036965732152406,4.369999999999951,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011456006031062806,-0.006956905807880367,0.0022495501115912197
438,4.379999999999951,0.10348468902211587,0.03698822765352191,4.379999999999951,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011442908552673138,-0.006965375636124943,0.0022387664582740976
439,4.389999999999951,0.10385479517529692,0.03701061531810465,4.389999999999951,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011429100113947509,-0.006973809978365936,0.0022276450677907863
440,4.399999999999951,0.10422512409298475,0.03703289176878256,4.399999999999951,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011414561346192141,-0.0069822074873123795,0.002216176929439881
441,4.40999999999995,0.10459567462836551,0.037055053538076956,4.40999999999995,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011399268574905365,-0.006990566778981275,0.0022043508979620453
442,4.41999999999995,0.10496644559883608,0.03707709704705658,4.41999999999995,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011383193764570107,-0.006998886424576662,0.0021921536699967222
443,4.42999999999995,0.10533743578467365,0.03709901858375655,4.42999999999995,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011366304454759054,-0.007007164942254008,0.002179569756252523
444,4.43999999999995,0.10570864392748684,0.037120814281319074,4.43999999999995,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01134856368710406,-0.007015400788754014,0.002166581449175023
445,4.4499999999999496,0.10608006872844496,0.03714248009581082,4.4499999999999496,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011329929922618982,-0.007023592350889165,0.0021531687858649083
446,4.459999999999949,0.10645170884628165,0.03716401178366947,4.459999999999949,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011671567563092948,-0.007031737936865314,0.002319914813113817
447,4.469999999999949,0.10682358095559966,0.037187210931800614,4.469999999999949,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012011823837599474,-0.007040519617753464,0.002485652109923005
448,4.479999999999949,0.10719570163012865,0.037212067452899844,4.479999999999949,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012328785010716183,-0.007049934753084794,0.0026394251288156946
449,4.489999999999949,0.10756808624717053,0.037238461704188,4.489999999999949,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012623791861767215,-0.007059939235715436,0.0027819263130258896
450,4.4999999999999485,0.10794074905684371,0.03726628096731826,4.4999999999999485,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012898066770222111,-0.007070491533537372,0.0029137876183423696
451,4.509999999999948,0.10831370324527873,0.03729541884350168,4.509999999999948,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.013152725098788978,-0.0070815524520375225,0.0030355863233757275
452,4.519999999999948,0.10868696099234608,0.03732577470673544,4.519999999999948,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.013388785207050584,-0.007093084920543932,0.0031478501432533256
453,4.529999999999948,0.10906053352442775,0.037357253208167976,4.529999999999948,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.013607177272500534,-0.007105053799233142,0.003251061736633696
454,4.539999999999948,0.1094344311626831,0.037389763825534314,4.539999999999948,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.013808751069854068,-0.007117425704361146,0.003345662682746461
455,4.549999999999947,0.10980866336720672,0.03742322045236178,4.549999999999947,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01399428283763467,-0.007130168849510291,0.0034320569940621895
456,4.559999999999947,0.11018323877742975,0.0374575410223024,4.559999999999947,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.014164481342565583,-0.007143252900925423,0.00351061422082008
457,4.569999999999947,0.11055816524907486,0.037492647164510604,4.569999999999947,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.014319993236646334,-0.007156648845252487,0.0035816721956969237
458,4.579999999999947,0.11093344988793953,0.03752846388646757,4.579999999999947,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.014461407788498384,-0.0071703288681979095,0.003645539460150237
459,4.589999999999947,0.11130909908075022,0.03756491928106907,4.589999999999947,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.014589261059231775,-0.007184266242803009,0.0037024974082143828
460,4.599999999999946,0.11168511852330174,0.03760194425515122,4.599999999999946,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.014704039583399067,-0.007198435226178535,0.0037528021786102663
461,4.609999999999946,0.11206151324607111,0.03763947227693732,4.609999999999946,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01480618360729844,-0.00721281096367428,0.0037966863218120797
462,4.619999999999946,0.11243828763747267,0.03767743914015544,4.619999999999946,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.014896089929746104,-0.007227369399570411,0.003834360265087847
463,4.629999999999946,0.11281544546490073,0.03771578274280632,4.629999999999946,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.014974114384274127,-0.007242087193473271,0.003866013595400428
464,4.6399999999999455,0.11319298989368834,0.03775444287876032,4.6399999999999455,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01504057399636868,-0.007256941641681513,0.0038918161773435836
465,4.649999999999945,0.11357092350409367,0.037793361040533754,4.649999999999945,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01509574884471101,-0.007271910602859696,0.003911919120925657
466,4.659999999999945,0.11394924830641111,0.03783248023174301,4.659999999999945,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.015139883651305254,-0.007286972427418153,0.00392645561194355
467,4.669999999999945,0.11432796575428973,0.03787174478786244,4.669999999999945,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01517318912177008,-0.007302105890050742,0.0039355416158596696
468,4.679999999999945,0.11470707675632995,0.03791110020402104,4.679999999999945,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.015195843053845852,-0.007317290124927406,0.003939276464459223
469,4.689999999999944,0.1150865816860166,0.03795049296866563,4.689999999999944,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.015207991229242948,-0.007332504563076962,0.003937743333082993
470,4.699999999999944,0.11546648039003657,0.03798987040199646,4.699999999999944,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01520974810125665,-0.00734772887152812,0.003931009614864265
471,4.709999999999944,0.11584677219501802,0.038029180498145104,4.709999999999944,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.015201197288033978,-0.007362942893803505,0.003919127197115237
472,4.719999999999944,0.11622745591271919,0.03806837177011626,4.719999999999944,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01518239187893928,-0.007378126591383393,0.0039021326437779437
473,4.729999999999944,0.11660852984368472,0.03810739309655404,4.729999999999944,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01515335455907895,-0.007393259985772681,0.003880047286653135
474,4.739999999999943,0.11698999177937892,0.03814619356942057,4.739999999999943,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.015114077554670341,-0.007408323100816774,0.0038528772269267836
475,4.749999999999943,0.11737183900279582,0.038184722341689833,4.749999999999943,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.015064522399541883,-0.007423295904919586,0.003820613247311148
476,4.759999999999943,0.11775406828753746,0.03822292847416295,4.759999999999943,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.015004619520606395,-0.007438158252819677,0.003783230633893359
477,4.769999999999943,0.11813667589534248,0.03826076078050188,4.769999999999943,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.014934267637634193,-0.007452889826578667,0.003740688905527763
478,4.7799999999999425,0.11851965757203804,0.03829816766955716,4.7799999999999425,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.014853332970049808,-0.007467470075429485,0.0036929314473101616
479,4.789999999999942,0.11890300854187834,0.03833509698403026,4.789999999999942,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01476164824076208,-0.00748187815412034,0.0036398850433208697
480,4.799999999999942,0.11928672350022297,0.03837149583446347,4.799999999999942,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.014659011464186453,-0.007496092859373771,0.003581459302406341
481,4.809999999999942,0.11967079660449785,0.03840731042748753,4.809999999999942,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.0145451845025919,-0.007510092564058134,0.003517545969266883
482,4.819999999999942,0.12005522146336965,0.0384424858871802,4.819999999999942,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.014419891371655679,-0.007523855148641517,0.003448018111507081
483,4.8299999999999415,0.1204399911240526,0.038476966068295274,4.8299999999999415,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.014282816272573108,-0.007537357929464644,0.0033727291715542323
484,4.839999999999941,0.12082509805765271,0.03851069336001082,4.839999999999941,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01413360132416848,-0.007550577583329711,0.003291511870419384
485,4.849999999999941,0.12121053414243986,0.03854360847871501,4.849999999999941,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.013971843964093561,-0.007563490067855406,0.0032041769481190776
486,4.859999999999941,0.12159629064492182,0.0385756502481962,4.859999999999941,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01379709398326921,-0.007576070536994097,0.003110511723137557
487,4.869999999999941,0.1219823581985761,0.03860675536542758,4.869999999999941,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.013608850152093933,-0.007588293251044183,0.003010278450524875
488,4.87999999999994,0.12236872678007543,0.038636858149932826,4.87999999999994,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.013406556390458655,-0.0076001314804179255,0.0029032124550203648
489,4.88999999999994,0.12275538568282027,0.03866589027448303,4.88999999999994,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01318959742609311,-0.007611557402341107,0.002789020011876001
490,4.89999999999994,0.12314232348756629,0.038693780474601785,4.89999999999994,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012957293877018512,-0.007622541989564121,0.0026673759437271954
491,4.90999999999994,0.12352952802990669,0.03872045423403906,4.90999999999994,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012708896683648982,-0.007633054890052257,0.0025379208967983625
492,4.9199999999999395,0.12391698636433676,0.03874583344300704,4.9199999999999395,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.012443580804077963,-0.007643064296493911,0.002400258253792026
493,4.929999999999939,0.12430468472459222,0.038769836025544964,4.929999999999939,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01216043807195436,-0.007652536804316003,0.0022539506338191784
494,4.939999999999939,0.12469260847991105,0.03879237553188315,4.939999999999939,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011858469099672165,-0.007661437256722708,0.002098515921474728
495,4.949999999999939,0.12508074208682204,0.0388133606910979,4.949999999999939,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011536574089848858,-0.007669728575072651,0.0019334227573881038
496,4.959999999999939,0.12546906903600877,0.03883269491867178,4.959999999999939,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.011193542394619714,-0.00767737157267575,0.001758085410971982
497,4.9699999999999385,0.12585757179373658,0.038850275772781495,4.9699999999999385,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010828040634349605,-0.007684324749818358,0.0015718579422656235
498,4.979999999999938,0.12624623173725863,0.03886599435220415,4.979999999999938,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010669386093512416,-0.007690544067506744,0.001489421013002836
499,4.989999999999938,0.12663504062288197,0.038880888562334175,4.989999999999938,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.0106713471354365,-0.007696439531092746,0.0014874538021718768
500,4.999999999999938,0.12702399825388552,0.03889576310035589,4.999999999999938,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01067247561994616,-0.007702329462366636,0.0014850730787897616
501,5.009999999999938,0.12741310439219697,0.03891061383114379,5.009999999999938,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01067282425303533,-0.007708212214048963,0.0014823060194931832
502,5.019999999999937,0.12780235876111035,0.03892543689133872,5.019999999999937,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010672441125769497,-0.0077140862440897035,0.0014791774408398966
503,5.029999999999937,0.1281917610477678,0.03894022866574712,5.029999999999937,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010671369793441268,-0.007719950106526055,0.0014757098434576062
504,5.039999999999937,0.1285813109054096,0.038954985764181695,5.039999999999937,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010669649345661274,-0.007725802442494302,0.0014719234515834859
505,5.049999999999937,0.1289710079553966,0.03896970499869753,5.049999999999937,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010667314467867454,-0.007731641971377842,0.001467836248244806
506,5.0599999999999365,0.12936085178900839,0.03898438336117998,5.0599999999999365,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010664395494671661,-0.007737467482074338,0.0014634640062986615
507,5.069999999999936,0.1297508419690208,0.03899901800124297,5.069999999999936,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010660918455403047,-0.007743277824365896,0.0014588203155185757
508,5.079999999999936,0.1301409780310648,0.03901360620439815,5.079999999999936,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010656905112149593,-0.0077490719003769,0.0014539166058863463
509,5.089999999999936,0.13053125948476937,0.03902814537045701,5.089999999999936,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010652372990544244,-0.007754848656104743,0.0014487621672197503
510,5.099999999999936,0.13092168581469066,0.03904263299212921,5.099999999999936,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010647335403488858,-0.007760607073009224,0.001443364165239817
511,5.1099999999999355,0.13131225648102848,0.03905706663378161,5.1099999999999355,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010641801467957436,-0.007766346159646757,0.0014377276541553395
512,5.119999999999935,0.13170297092013172,0.03907144391032317,5.119999999999935,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010635776114970047,-0.007772064943335913,0.0014318555858170668
513,5.129999999999935,0.13209382854479354,0.03908576246618134,5.129999999999935,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010629260092778915,-0.007777762461840874,0.0014257488154690201
514,5.139999999999935,0.1324848287443369,0.03910001995433603,5.139999999999935,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.01062224996325933,-0.007783437755059641,0.0014194061040998444
515,5.149999999999935,0.13287597088449066,0.03911421401537703,5.149999999999935,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010614738091448757,-0.007789089856703698,0.0014128241173725293
516,5.159999999999934,0.13326725430705616,0.03912834225655075,5.159999999999934,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010606712628127969,-0.007794717785955815,0.001405997421086077
517,5.169999999999934,0.1336586783293638,0.03914240223076161,5.169999999999934,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010598157485287479,-0.00780032053909247,0.0013989184730975046
518,5.179999999999934,0.13405024224351872,0.039156391415492584,5.179999999999934,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010589052304271113,-0.007805897081057023,0.0013915776116070451
519,5.189999999999934,0.1344419453154348,0.039170307191608654,5.189999999999934,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010579372416334503,-0.007811446336969453,0.0013839630396825253
520,5.199999999999934,0.13483378678365485,0.03918414682200548,5.199999999999934,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010569088795300947,-0.007816967183557894,0.0013760608058715268
521,5.209999999999933,0.13522576585795548,0.0391979074300642,5.209999999999933,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010558168001938078,-0.00782245844049666,0.0013678547807207085
522,5.219999999999933,0.1356178817177342,0.0392115859778714,5.219999999999933,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010546572119617171,-0.00782791886163468,0.0013593266289912455
523,5.229999999999933,0.13601013351017582,0.039225179244161315,5.229999999999933,1,0.1,0.05,0.05,8,1000,1.28,1.28,2,0.0079549512883486,0,0.01,0.010534258680750929,-0.007833347126097448,0.0013504557773267407
